plate_number,starting_price,min_increment,current_offer,offers_number,time_to_go_label,time_to_go_seconds,listing_type,source_file,scraped_at,scraped_date
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260623_194657.csv,2026-06-23 19:46:57,2026-06-23
TI 952,,,7500,5,01.07.2026,0,auction,carie_auktion_side_20260623_194657.csv,2026-06-23 19:46:57,2026-06-23
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260623_194657.csv,2026-06-23 19:46:57,2026-06-23
TI 10269,,,800,0,05.07.2026,0,auction,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 294444,,,600,0,01.07.2026,0,auction,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 42100,,,600,0,05.07.2026,0,auction,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 952,,,7500,5,01.07.2026,0,auction,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260624_192409.csv,2026-06-24 19:24:09,2026-06-24
TI 10269,,,800,0,05.07.2026,0,auction,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 294444,,,600,0,01.07.2026,0,auction,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 42100,,,650,1,05.07.2026,0,auction,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 952,,,7600,6,01.07.2026,0,auction,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260625_194257.csv,2026-06-25 19:42:57,2026-06-25
TI 10269,,,800,0,05.07.2026,0,auction,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 294444,,,600,0,01.07.2026,0,auction,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 42100,,,650,1,05.07.2026,0,auction,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 952,,,7700,7,01.07.2026,0,auction,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260626_192554.csv,2026-06-26 19:25:54,2026-06-26
TI 10269,,,800,0,05.07.2026,0,auction,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 294444,,,600,0,01.07.2026,0,auction,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 42100,,,650,1,05.07.2026,0,auction,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 952,,,7700,7,01.07.2026,0,auction,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260627_190017.csv,2026-06-27 19:00:17,2026-06-27
TI 10269,,,800,0,05.07.2026,0,auction,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 294444,,,600,0,01.07.2026,0,auction,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 42100,,,650,1,05.07.2026,0,auction,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 952,,,7700,7,01.07.2026,0,auction,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260628_185904.csv,2026-06-28 18:59:04,2026-06-28
TI 10269,,,800,0,05.07.2026,0,auction,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 294444,,,600,0,01.07.2026,0,auction,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 42100,,,650,1,05.07.2026,0,auction,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 952,,,8100,9,01.07.2026,0,auction,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260629_192941.csv,2026-06-29 19:29:41,2026-06-29
TI 10269,,,800,0,05.07.2026,0,auction,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 294444,,,600,0,01.07.2026,0,auction,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 42100,,,650,1,05.07.2026,0,auction,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 952,,,8700,13,01.07.2026,0,auction,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260630_192830.csv,2026-06-30 19:28:30,2026-06-30
TI 10269,,,800,0,05.07.2026,0,auction,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 328283,,,600,0,12.07.2026,0,auction,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 42100,,,700,2,05.07.2026,0,auction,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 569,,,5000,1,12.07.2026,0,auction,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260701_192653.csv,2026-07-01 19:26:53,2026-07-01
TI 10269,,,800,1,05.07.2026,0,auction,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 328283,,,600,0,12.07.2026,0,auction,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 42100,,,700,2,05.07.2026,0,auction,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 569,,,8500,4,12.07.2026,0,auction,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260702_190533.csv,2026-07-02 19:05:33,2026-07-02
TI 10269,,,800,1,05.07.2026,0,auction,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 328283,,,600,0,12.07.2026,0,auction,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 42100,,,700,2,05.07.2026,0,auction,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 569,,,8500,4,12.07.2026,0,auction,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260703_185808.csv,2026-07-03 18:58:08,2026-07-03
TI 10269,,,800,1,05.07.2026,0,auction,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 328283,,,600,0,12.07.2026,0,auction,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 42100,,,700,2,05.07.2026,0,auction,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 569,,,12000,5,12.07.2026,0,auction,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260704_185201.csv,2026-07-04 18:52:01,2026-07-04
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 328283,,,600,1,12.07.2026,0,auction,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 569,,,12000,5,12.07.2026,0,auction,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260705_185711.csv,2026-07-05 18:57:11,2026-07-05
TI 10930,,,1000,2,15.07.2026,0,auction,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 328283,,,600,1,12.07.2026,0,auction,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 569,,,12000,5,12.07.2026,0,auction,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 98198,,,650,1,15.07.2026,0,auction,carie_auktion_side_20260706_193520.csv,2026-07-06 19:35:20,2026-07-06
TI 10930,,,1000,2,15.07.2026,0,auction,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 328283,,,600,1,12.07.2026,0,auction,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 569,,,12000,5,12.07.2026,0,auction,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 98198,,,650,1,15.07.2026,0,auction,carie_auktion_side_20260707_192952.csv,2026-07-07 19:29:52,2026-07-07
TI 10930,,,1000,2,15.07.2026,0,auction,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 328283,,,600,1,12.07.2026,0,auction,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 569,,,12000,5,12.07.2026,0,auction,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 98198,,,650,1,15.07.2026,0,auction,carie_auktion_side_20260708_190232.csv,2026-07-08 19:02:32,2026-07-08
TI 10930,,,1000,2,15.07.2026,0,auction,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 328283,,,600,1,12.07.2026,0,auction,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 569,,,12000,5,12.07.2026,0,auction,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 98198,,,650,1,15.07.2026,0,auction,carie_auktion_side_20260709_191801.csv,2026-07-09 19:18:01,2026-07-09
TI 10930,,,1050,3,15.07.2026,0,auction,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 328283,,,600,1,12.07.2026,0,auction,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 569,,,13000,6,12.07.2026,0,auction,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 96829,350,,,,N/A,,fixed_price,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
TI 98198,,,650,1,15.07.2026,0,auction,carie_auktion_side_20260710_191238.csv,2026-07-10 19:12:38,2026-07-10
